m,r,rho,T,P,l,eps,kappa,nabla_ad,nabla,transport
1.9999999765756504,1.6986876248306244,1.0689338181917093e-07,50242.19299771643,733825.8775178776,13.80973279868984,1.6043815303060475e-40,47.79011135157966,0.3768696321044711,0.28835335087640557,radiative
1.9999999765937422,1.6987152478912313,1.0649122472410465e-07,50164.98219944881,729928.084317841,13.80973279868984,1.5265533815308339e-40,47.891135419092464,0.37688643997765886,0.2892017021241883,radiative
1.9999999766099348,1.698740059452785,1.0613120275017828e-07,50095.44190394871,726439.6239859586,13.80973279868984,1.459587467598953e-40,47.95291704568835,0.37690185657586484,0.2897944044317168,radiative
1.9999999766261276,1.6987649546256094,1.0577088701728677e-07,50025.58398213108,722951.3677989045,13.80973279868984,1.3951664104882177e-40,47.955165168269566,0.3769174741062754,0.290030782072166,radiative
1.9999999768298848,1.6990856420720766,1.0120592206292568e-07,49120.41913009823,679075.6109873165,13.80973279868984,7.717490848956425e-41,47.99762386204227,0.3771285337735735,0.29333095960967975,radiative
1.9999999770193868,1.6993971205569547,9.690738407813511e-08,48230.79856961434,638299.856354896,13.80973279868984,4.255258792441689e-41,48.06607437734573,0.37735300237269037,0.2970529552444836,radiative
1.9999999771954964,1.6996991983019247,9.286548247632446e-08,47356.56641713675,600433.1662859424,13.80973279868984,2.3389682794502334e-41,48.163134824844,0.3775919736581283,0.3012498793153024,radiative
1.9999999773590327,1.699991689071675,8.907072575652364e-08,46497.53585416476,565294.5279423683,13.80973279868984,1.2817812818108817e-41,48.291573435784706,0.37784655974206977,0.3059811500594509,radiative
1.999999977510743,1.7002743568506438,8.551462957981971e-08,45653.66284657276,532718.9659580989,13.80973279868984,7.004624658015431e-42,48.454263749943735,0.3781178152830234,0.31131205349321395,radiative
1.9999999776519106,1.700548106902079,8.217532816136186e-08,44821.41485038061,502426.98104261054,13.80973279868984,3.808128988514642e-42,48.655100965462246,0.3784080102333788,0.31734186721778795,radiative
1.9999999776660276,1.7005760874136169,8.183983716420369e-08,44735.42127693167,499398.8637662469,13.80973279868984,3.572924837988185e-42,48.67835092555421,0.378439366795543,0.31801350860836863,radiative
1.9999999776795025,1.7006029024695992,8.15193313970824e-08,44652.840652754916,496508.57445598993,13.80973279868984,3.360269590770727e-42,48.68064815834391,0.3784697254757714,0.3185334333432878,radiative
1.9999999776929775,1.7006298223837206,8.119832762115e-08,44569.89076749985,493618.46779178653,13.80973279868984,3.158938076587486e-42,48.594128066062375,0.3785003009232823,0.31847636071432206,radiative
1.999999977722642,1.7006894591155632,8.048945806513381e-08,44386.18209001832,487256.76517205295,13.80973279868984,2.7534505388940273e-42,48.402159693633784,0.37856801116682787,0.31834625346511275,radiative
1.9999999777828967,1.700812221154399,7.904005568560958e-08,44008.26114107477,474337.54331684596,13.80973279868984,2.0706175391976737e-42,48.00568651580817,0.3787072671435192,0.3180618904035043,radiative
1.9999999778431516,1.7009372475938418,7.75774592511158e-08,43623.728778971046,461422.0850067362,13.80973279868984,1.544180094370759e-42,47.600053797804954,0.3788488797217999,0.3177481054295646,radiative
1.9999999780008282,1.7012759469509704,7.368367583053792e-08,42584.09345914648,427642.8224336928,13.80973279868984,6.864874903672182e-43,46.49143149677467,0.3792310252476006,0.31676177480217343,radiative
1.9999999781481774,1.701609138240584,6.9950283829878e-08,41564.86315442558,396100.9793930041,13.80973279868984,3.0211771425614618e-43,45.38610550128025,0.37960392479299143,0.3155670875593586,radiative
1.9999999782902669,1.7019478340767473,6.625327396602038e-08,40533.171510271,365708.9876717076,13.80973279868984,1.2801808791761312e-43,44.246356615812296,0.3799785092262325,0.3140791382212958,radiative
1.9999999783219413,1.7020259079344737,6.541501832812421e-08,40296.07962000839,358937.40624845086,13.80973279868984,1.0465908336872536e-43,43.98117970295968,0.3800640424901734,0.31369146148506166,radiative
1.9999999783560567,1.7021111218690883,6.450611664568678e-08,40037.608672001574,351645.32728770666,13.80973279868984,8.386973392668181e-44,43.70451695876133,0.38015706389221454,0.31334800975849514,radiative
1.999999978386001,1.7021869077489387,6.370310902624763e-08,39807.97461414289,345246.09131814155,13.80973279868984,6.878047260080559e-44,43.45824819144879,0.38023954808051663,0.3130321516820214,radiative
1.999999978415945,1.7022636512939595,6.289483365104207e-08,39575.81519414654,338848.00205162156,13.80973279868984,5.619470688413902e-44,43.15884366793336,0.38032257864707514,0.31233707524629395,radiative
1.9999999785408236,1.7025947562250165,5.946132762823685e-08,38580.4247401311,312178.12477190373,13.80973279868984,2.3190312147536664e-44,41.86475547625041,0.380671686900858,0.30906604531503346,radiative
1.9999999786577936,1.7029228741495588,5.6144971920613434e-08,37605.154427128036,287216.6213320551,13.80973279868984,9.448626077488889e-45,40.57625756862563,0.3810009573889339,0.30532357500195056,radiative
1.9999999787676668,1.703249417543285,5.2929777943575946e-08,36647.31981179345,263787.5669396339,13.80973279868984,3.7905738365728985e-45,39.28434823784188,0.3813088981573219,0.30100470812859925,radiative
1.9999999788740799,1.7035853776387677,4.971066804296442e-08,35677.33453563411,241113.9953248512,13.80973279868984,1.4528051685164164e-45,37.94078471828136,0.38160095966049107,0.2958199183423553,radiative
1.999999978889327,1.7036352910741426,4.9240092943114885e-08,35534.719660908355,237866.7647097226,13.80973279868984,1.2579120395476678e-45,37.73961702629321,0.38164190143821397,0.2949768727026789,radiative
1.9999999788989025,1.7036668812481817,4.894330597043161e-08,35444.6641676678,235827.62652683505,13.80973279868984,1.148070893538127e-45,37.62816718916176,0.3816674741077289,0.2945591843965027,radiative
1.9999999789084781,1.7036986626736021,4.864564175087678e-08,35354.15443309363,233788.6400375056,13.80973279868984,1.0470057879334027e-45,37.53944136462389,0.3816930661788354,0.2943185792430027,radiative
1.9999999789234384,1.7037487066350097,4.817884966307716e-08,35211.78880635983,230603.30331110867,13.80973279868984,9.051499564851165e-46,37.39941208918475,0.3817331471599103,0.29393156889119487,radiative
1.9999999789550371,1.7038560166719183,4.718580008743981e-08,34907.1667220031,223876.63902671108,13.80973279868984,6.610936900344618e-46,37.097773335117715,0.3818181567459837,0.29306672261942285,radiative
1.9999999790345893,1.7041365570735025,4.46403920328545e-08,34115.352906881184,206949.39926311292,13.80973279868984,2.870144078770526e-46,36.29945422365694,0.38203368365255846,0.29055816186708344,radiative
1.9999999791092007,1.7044147264658842,4.218851942431916e-08,33337.57238504815,191083.90405317838,13.80973279868984,1.2322167977604365e-46,35.491762529485264,0.38223612015912906,0.28766304483972166,radiative
1.9999999791792864,1.704691290094232,3.982134677653966e-08,32572.72169956865,176190.37951017515,13.80973279868984,5.224102337095916e-47,34.66968028699245,0.38242379208636007,0.2843047526967457,radiative
1.9999999792472745,1.7049759079851707,3.745807584076561e-08,31795.87086465973,161752.20131850266,13.80973279868984,2.1233006843924272e-47,33.799957633855605,0.38259960359015566,0.28025395142426923,radiative
1.999999979256288,1.705014984457321,3.713934507109448e-08,31690.123498523084,159838.78317165413,13.80973279868984,1.8740036492500027e-47,33.67842603575485,0.3826221591523967,0.2796446475980514,radiative
1.9999999792653014,1.7050543966311267,3.681928804361189e-08,31583.693797543132,157925.54117853777,13.80973279868984,1.6516843153571055e-47,33.577335108013536,0.38264451081579787,0.27919986470153313,radiative
1.9999999792782668,1.7051116912882827,3.635686226235727e-08,31429.12318082948,155173.79909689107,13.80973279868984,1.373518541212557e-47,33.48495291611755,0.38267680114411434,0.2790019971331084,radiative
1.9999999793297134,1.7053464772018776,3.449781362600392e-08,30796.985200401938,144258.50828857475,13.80973279868984,6.378868155211138e-48,33.100294428290155,0.38280775574336295,0.278104978456098,radiative
1.99999997937783,1.7055778784808109,3.272153795022134e-08,30176.20888681906,134055.33074294167,13.80973279868984,2.942042034540816e-48,32.71067853372203,0.3829341447867212,0.27706598980593694,radiative
1.9999999794228596,1.7058061769518404,3.102285355749136e-08,29566.314018931695,124511.94461930555,13.80973279868984,1.3468807630330185e-48,32.314699192513885,0.38305542917327284,0.2758612372258926,radiative
1.999999979464971,1.7060313624451235,2.9398986420146546e-08,28967.646910037336,115591.72356216247,13.80973279868984,6.123760546517589e-49,31.911288814351995,0.3831707955607939,0.2744647013093353,radiative
1.999999979505736,1.706261607660626,2.779097307624489e-08,28359.03467947399,106961.33619390511,13.80973279868984,2.6862559926011365e-49,31.48375386903838,0.3832831869122425,0.27278208222082534,radiative
1.9999999795123722,1.7063003466460795,2.7525573111424968e-08,28257.02607926919,105556.84576325452,13.80973279868984,2.3342845889393102e-49,31.410169834315145,0.3833014435966206,0.27247029744378704,radiative
1.999999979519314,1.7063412712888357,2.7246805777367495e-08,28149.388409545692,104087.77933355625,13.80973279868984,2.0112787821895884e-49,31.344966321500596,0.3833205153633956,0.27224504447711084,radiative
1.9999999795358967,1.706440749453657,2.657654419027598e-08,27887.811260615003,100579.08245923182,13.80973279868984,1.396099691639146e-49,31.25305835448946,0.383366982446955,0.27227687460999195,radiative
1.9999999795679764,1.7066405488432719,2.526191430609331e-08,27362.407362934748,93793.71623995845,13.80973279868984,6.613785402787591e-50,31.065465588434037,0.38346146150095084,0.272334511243879,radiative
1.999999979597975,1.706837074679881,2.4009480568782933e-08,26845.583016523244,87451.50824982203,13.80973279868984,3.113043292547619e-50,30.876854636990732,0.3835558987764601,0.2723812969043488,radiative
1.9999999796260264,1.707030399232948,2.281624661623362e-08,26337.169200026747,81523.64647102031,13.80973279868984,1.4556428096624694e-50,30.687120355409025,0.3836502556616301,0.27241539366387985,radiative
1.9999999796522185,1.7072203115528166,2.1681022945706235e-08,25837.744341638798,75991.22281294505,13.80973279868984,6.768482960792349e-51,30.496432245064714,0.3837443455442442,0.2724346653324132,radiative
1.9999999796774799,1.707413195405562,2.0564996673673435e-08,25330.54963324817,70657.7630098779,13.80973279868984,3.0477409871553287e-51,30.29811129596952,0.3838413039788671,0.27243648821748107,radiative
1.9999999796836203,1.7074616638351086,2.0290351561332964e-08,25203.1113796093,69361.68036185212,13.80973279868984,2.4858454869678677e-51,30.24750290649921,0.3838658850590472,0.272433672521566,radiative
1.999999979689761,1.707510791680487,2.001433306967228e-08,25073.93812186844,68065.74586474168,13.80973279868984,2.0191201047743702e-51,30.206719441559557,0.3838909046086125,0.27252745303633163,radiative
1.9999999796983445,1.7075806131685747,1.962627689250167e-08,24890.17064421758,66254.42996007779,13.80973279868984,1.4984131711186643e-51,30.17794329799617,0.38392707392037634,0.27293633171602655,radiative
1.9999999797069283,1.7076518279661015,1.9235604851078903e-08,24702.45224429666,64443.41321616409,13.80973279868984,1.1016112524407338e-51,30.14934736353292,0.38396485607317216,0.2733785673866026,radiative
1.9999999797269163,1.7078234425436878,1.8315274176607683e-08,24248.795091948967,60227.48198371032,13.80973279868984,5.171818510526976e-52,30.084030316558753,0.38405992489613155,0.2745606891117777,radiative
1.9999999797455312,1.7079912411389881,1.7443986860875993e-08,23803.232331714702,56302.74791239283,13.80973279868984,2.4170215922247377e-52,30.026037655299024,0.3841590349521377,0.27590029250773723,radiative
1.9999999797628607,1.7081551970974211,1.661962553777455e-08,23365.65636352001,52650.43946115645,13.80973279868984,1.1245188988030262e-52,29.976319196684717,0.38426265701152973,0.27741928668056814,radiative
1.999999979778957,1.7083149722096926,1.5841646794584995e-08,22936.78221678697,49259.32303078836,13.80973279868984,5.216492479272874e-53,29.93599747495529,0.38437109279473625,0.27913898517577307,radiative
1.9999999797944805,1.7084767093510544,1.5079337902373147e-08,22499.756578202436,45990.09055310163,13.80973279868984,2.339317535096918e-53,29.905214099644724,0.3844895606330757,0.281169487401316,radiative
1.999999979797155,1.7085053979393219,1.494675127238016e-08,22421.898342424014,45426.97290786883,13.80973279868984,2.0236126927439459e-53,29.900974327122835,0.3845115941666522,0.2815645067195172,radiative
1.9999999797994463,1.7085301792390764,1.483286345779828e-08,22354.547310443653,44944.557498941394,13.80973279868984,1.7841705934312887e-53,29.91183617729309,0.38453091319522253,0.2820492509540493,radiative
1.9999999798017378,1.7085551510263326,1.4718735023343281e-08,22286.53528652893,44462.170185142575,13.80973279868984,1.57035497689586e-53,29.938693527001213,0.38455078383603003,0.2826972335187058,radiative
1.999999979807489,1.7086186916082888,1.4431236036658935e-08,22112.757079466264,43251.50688124411,13.80973279868984,1.1307809476798186e-53,30.01104975207285,0.3846033648879399,0.2844324462498006,radiative
1.9999999798196704,1.708757562696388,1.3817362510734368e-08,21729.00716123087,40687.90217772036,13.80973279868984,5.412725540845186e-54,30.191498816119893,0.38472934464331665,0.2887079391867538,radiative
1.9999999798309198,1.7088914135649644,1.3244448762807483e-08,21353.251534581967,38321.15101097115,13.80973279868984,2.58961589637962e-54,30.399416554801782,0.38486725135474753,0.29357293613173024,radiative
1.9999999798413008,1.7090201755175403,1.2710722120549823e-08,20985.342304321646,36137.813732704635,13.80973279868984,1.2385590754003564e-54,30.63776962680332,0.3850179752413862,0.29910458985294025,radiative
1.9999999798508619,1.7091436465522716,1.2215034692329983e-08,20625.529612724527,34127.515820460714,13.80973279868984,5.927864048141469e-55,30.909423255840146,0.38518218039282737,0.30538199576067815,radiative
1.9999999798598407,1.7092642484320493,1.1746233565430664e-08,20266.203495171663,32240.182403138017,13.80973279868984,2.795318069231311e-55,31.224670265636664,0.3853645873291654,0.31266123663188444,radiative
1.999999979864785,1.70933273026135,1.148687673504074e-08,20058.143748899085,31201.10024902998,13.80973279868984,1.795415386143557e-55,31.42991093641747,0.38547937584057035,0.31740837983969256,radiative
1.9999999798690367,1.7093928633254034,1.1263306510806881e-08,19872.689494139704,30307.7215598695,13.80973279868984,1.204331500670207e-55,31.657932030722353,0.38558783183984374,0.3223127831819475,radiative
1.9999999798732884,1.7094541983903158,1.1039528840844735e-08,19680.264538633925,29414.469818732665,13.80973279868984,7.920627663054799e-56,31.95488677101882,0.3857074577318337,0.328278822642131,radiative
1.9999999798800352,1.7095541171777997,1.068452277155863e-08,19358.6043789689,27997.28557136675,13.80973279868984,3.88866356529995e-56,32.50394958482963,0.38592479367972055,0.33948779976591387,radiative
1.9999999798862134,1.7096485568339173,1.0360270769128349e-08,19043.68107766343,26699.839541433204,13.80973279868984,1.9116472891394732e-56,33.11306274066599,0.38615988888949954,0.3521864889267228,radiative
1.9999999798918517,1.709737342976225,1.0065990830288877e-08,18736.012056733474,25516.037703732247,13.80973279868984,9.425586024577742e-57,33.78588408786773,0.38641214554915526,0.36652886401876217,radiative
1.999999979897229,1.709824454307284,9.78791521988097e-09,18420.964571001092,24387.23437814116,13.80973279868984,4.505153932472969e-57,34.56523526177571,0.3866946739553098,0.3835490283796007,radiative
1.9999999798977917,1.7098337090769338,9.759028924193887e-09,18386.615738117718,24269.15960919007,13.80973279868984,4.1530962957140126e-57,34.656242398292754,0.3867269982927333,0.38556472849920753,radiative
1.999999979898354,1.709842991160057,9.730179246395273e-09,18351.999406937135,24151.08740038079,13.80973279868984,3.8254346157509237e-57,34.749140130294705,0.38675985047484246,0.38675985047484246,convective
1.9999999798989934,1.7098535690653884,9.697359512108731e-09,18312.510880345242,24016.959026885772,13.80973279868984,3.4822444818926006e-57,34.855796570159235,0.3867973772156218,0.3867973772156218,convective
1.9999999798996324,1.7098641827382992,9.664469458835974e-09,18272.884022940107,23882.833978060826,13.80973279868984,3.167943193680082e-57,34.96338648297288,0.38683502413116916,0.38683502413116916,convective
1.999999979902984,1.7099204441221225,9.490805793492019e-09,18062.748041553376,23179.477496017225,13.80973279868984,1.9095751987211108e-57,35.543462994031394,0.3870344676331275,0.3870344676331275,convective
1.9999999799129282,1.7100937154761688,8.9632040359789e-09,17414.733155254817,21093.07735333786,13.80973279868984,3.811401641520741e-58,37.99228823603575,0.3876473218002408,0.3876473218002408,convective
1.9999999799219712,1.7102605101331534,8.4657443335376e-09,16789.737220149404,19196.601466933826,13.80973279868984,7.457943928517142e-59,41.080968250925416,0.38823493120265884,0.38823493120265884,convective
1.999999979930195,1.7104210785353482,7.996629613405403e-09,16186.963573785244,17472.496520963166,13.80973279868984,1.4303449239255184e-59,44.453468354465834,0.38879799039008445,0.38879799039008445,convective
1.9999999799376755,1.7105756595121122,7.554180553358533e-09,15605.646741567389,15904.877744066196,13.80973279868984,2.688165902448098e-60,48.423082838272975,0.38933720248058784,0.38933720248058784,convective
1.9999999799444803,1.710724483163133,7.1368206586762705e-09,15045.042544139464,14479.342504920094,13.80973279868984,4.9495556558826616e-61,53.14904272036555,0.3898532839878698,0.3898532839878698,convective
1.9999999799506716,1.7108677763862414,6.74305550480836e-09,14504.408069332476,13182.784569207393,13.80973279868984,8.92563108536643e-62,58.28054668595971,0.3903469787601695,0.3903469787601695,convective
1.999999979956305,1.7110057498497757,6.371503558453399e-09,13983.051587968697,12003.390954810378,13.80973279868984,1.5760690811173115e-62,63.38711793498796,0.39081900821033233,0.39081900821033233,convective
1.9999999799614319,1.7111386047052601,6.020871463355264e-09,13480.308118613359,10930.457060212068,13.80973279868984,2.724469150155091e-63,67.46151139236453,0.39127009063146034,0.39127009063146034,convective
1.9999999799660977,1.7112665352065297,5.689942319719952e-09,12995.53024166361,9954.262952113511,13.80973279868984,4.6095550192373216e-64,71.51750227831485,0.3917009462157072,0.3917009462157072,convective
1.9999999799703447,1.7113897335626156,5.377559425078961e-09,12528.070314845398,9065.95002996473,13.80973279868984,7.630783628942151e-65,74.57370190547441,0.39211230942965786,0.39211230942965786,convective
1.9999999799742112,1.7115083793175776,5.082649742064683e-09,12077.321342011865,8257.519221934203,13.80973279868984,1.2356705666308294e-65,71.217564785431,0.3925048898738319,0.3925048898738319,convective
1.999999979977731,1.71162264526631,4.8042045136126105e-09,11642.695174220507,7521.708145894364,13.80973279868984,1.9567978573451494e-66,67.53927872671564,0.3928793893594567,0.3928793893594567,convective
1.9999999799809358,1.7117326965709752,4.54127792353906e-09,11223.626416860541,6851.929135558196,13.80973279868984,3.029628013485896e-67,63.423708242582016,0.3932364962949307,0.3932364962949307,convective
1.9999999799838541,1.7118386906015166,4.292984008957995e-09,10819.573565730861,6242.207451779753,13.80973279868984,4.584925045385712e-68,50.24223447016343,0.39357688288279086,0.39357688288279086,convective
1.9999999799865118,1.7119407892180014,4.058465411438449e-09,10429.97261345358,5687.059132151313,13.80973279868984,6.779316392822503e-69,39.52354151942762,0.3939012419753885,0.3939012419753885,convective
1.999999979988932,1.7120391278595672,3.83696188244329e-09,10054.35541838209,5181.611154566819,13.80973279868984,9.793178622880037e-70,30.916722100949656,0.3942101866857233,0.3942101866857233,convective
1.9999999799911354,1.7121337999424904,3.627837302389916e-09,9692.410156163916,4721.6004857218795,13.80973279868984,1.3831543099000722e-70,21.247382317753097,0.39450420416204474,0.39450420416204474,convective
1.9999999799931873,1.7122271015521948,3.4257552168373587e-09,9335.389262642442,4293.271032830983,13.80973279868984,1.819997702703666e-71,14.120389512314892,0.3947905070980257,0.3947905070980257,convective
1.999999979993457,1.7122397669221274,3.3986339543477232e-09,9286.90104475795,4237.014439518884,13.80973279868984,1.370877940443508e-71,13.339506044042865,0.3948290966837717,0.3948290966837717,convective
1.9999999799934838,1.712241039008992,3.3959140728912695e-09,9282.030662256573,4231.388871880849,13.80973279868984,1.3322622749246766e-71,13.263245618065623,0.39483296884339325,0.39483296884339325,convective
1.9999999799935082,1.7122421888652926,3.393455999955327e-09,9277.628706024896,4226.307728388868,13.80973279868984,1.298274898861491e-71,13.194654999050934,0.39483646727962035,0.3943478616309765,radiative
1.9999999799935326,1.7122433395542118,3.3909912479334022e-09,9273.238345971004,4221.226598550775,13.80973279868984,1.265215000586413e-71,13.126549395742105,0.39483993556962166,0.3925833171034669,radiative
1.999999979993644,1.7122486243118704,3.379586572210196e-09,9253.324610828098,4197.93826177432,13.80973279868984,1.1252116593001025e-71,12.821373265888193,0.39485531567214927,0.38463401387798624,radiative
1.999999979993909,1.7122612431541633,3.3518208241677053e-09,9207.373487671208,4142.652300617964,13.80973279868984,8.569568258686425e-72,12.140089169713498,0.39488854194761536,0.3666279802180463,radiative
1.99999997999477,1.7123030253246705,3.2553609076993542e-09,9069.600958583675,3962.954062692254,13.80973279868984,3.73032020448932e-72,10.278451580499585,0.3949673617854001,0.3154004445083552,radiative
1.9999999799957469,1.7123520186824537,3.1358177706275317e-09,8931.46154059422,3759.144258198685,13.80973279868984,1.5806207364334048e-72,8.660522944808568,0.39500931794620153,0.2680471942285541,radiative
1.9999999799958446,1.7123570219122444,3.1233338358836407e-09,8918.559506482097,3738.764570284198,13.80973279868984,1.4568154668317174e-72,8.521086246289766,0.39501100136845335,0.2638229114751328,radiative
1.999999979995933,1.712361567361817,3.111955753618983e-09,8907.018417904597,3720.3202513305455,13.80973279868984,1.3540262027518307e-72,8.384719451385537,0.39501213898455856,0.25966161113362235,radiative
1.9999999799960213,1.712366129498078,3.1004934367612876e-09,8895.631358829172,3701.8761285756045,13.80973279868984,1.259456902806464e-72,8.23784887942611,0.395012853323702,0.2551507687592003,radiative
1.9999999799961607,1.712373358723518,3.082245657598581e-09,8877.988283807583,3672.789240344221,13.80973279868984,1.1253361068945106e-72,8.014717820892288,0.39501311021333185,0.24825285994712087,radiative
1.9999999799964712,1.7123896117166426,3.0408915138922294e-09,8840.02135693786,3608.025822487394,13.80973279868984,8.816138820476255e-73,7.55229348676232,0.3950099618118494,0.2337779389053334,radiative
1.9999999799974133,1.7124403725671815,2.9098046786487916e-09,8734.641946834887,3411.4530161480334,13.80973279868984,4.4171321638151433e-73,6.38722143015907,0.3949706636850591,0.196127831094577,radiative
1.9999999799984756,1.712500503089811,2.75337447295305e-09,8630.613241048035,3189.876212804088,13.80973279868984,2.183832905128543e-73,5.390253814659289,0.3948755982072235,0.16236211923461666,radiative
1.9999999799996782,1.7125729804055405,2.567053613136526e-09,8527.742746001259,2939.016281221686,13.80973279868984,1.0603494682878643e-73,4.534179988620704,0.39470351714577995,0.13201785492698503,radiative
1.9999999799999681,1.7125912397276186,2.5208837969761342e-09,8504.947761575619,2878.5745659199324,13.80973279868984,8.998170343033566e-74,4.360135209879931,0.39465137806895895,0.12567796090183855,radiative
1.999999979999997,1.7125930840347923,2.516241620414763e-09,8502.706915323015,2872.53053667607,13.80973279868984,8.853347776073104e-74,4.343313492371219,0.3946459259655435,0.12506197428480997,radiative
1.99999998,1.712593268652432,2.515777154661004e-09,8502.483209820597,2871.926135184162,13.80973279868984,8.839010826631693e-74,4.341636957554354,0.39464537834577224,0.12500055060488874,radiative
